COM;NCC;POP
01266;Montrevel-en-Bresse;2 362
01267;Nurieux-Volognat;1 058
01268;Murs-et-G�lignieux;241
01269;Nantua;3 713
01271;Nattages;564
01272;Neuville-les-Dames;1 504
01273;Neuville-sur-Ain;1 571
01274;Les Neyrolles;637
01275;Neyron;2 472
01276;Ni�vroz;1 488
01277;Nivollet-Montgriffon;143
01279;Oncieu;91
01280;Ordonnaz;141
01281;Ornex;3 531
01282;Outriaz;256
01283;Oyonnax;22 650
01284;Ozan;618
01285;Parcieux;1 095
01286;Parves;360
01288;P�ron;2 143
01289;P�ronnas;6 054
01290;P�rouges;1 204
01291;Perrex;826
01292;Le Petit-Abergement;138
01293;Peyriat;171
01294;Peyrieu;821
01295;Peyzieux-sur-Sa�ne;473
01296;Pirajoux;360
01297;Pizay;777
01298;Plagne;129
01299;Le Plantay;540
01300;Le Poizat;422
01301;Polliat;2 403
01302;Pollieu;157
01303;Poncin;1 644
01304;Pont-d'Ain;2 627
01305;Pont-de-Vaux;2 205
01306;Pont-de-Veyle;1 593
01307;Port;847
01308;Pougny;802
01309;Pouillat;88
01310;Pr�meyzel;234
01311;Pr�millieu;36
01312;Pressiat;224
01313;Pr�vessin-Mo�ns;5 980
01314;Priay;1 488
01316;Pugieu;168
01317;Ramasse;250
01318;Ranc�;641
01319;Relevant;466
01320;Replonges;3 500
01321;Revonnas;788
01322;Reyrieux;4 093
01323;Reyssouze;929
01325;Rignieux-le-Franc;950
01328;Romans;587
01329;Rossillon;148
01330;Ruffieu;202
01331;Saint-Alban;163
01332;Saint-Andr�-de-B�g�;635
01333;Saint-Andr�-de-Corcy;2 991
01334;Saint-Andr�-d'Huiriat;543
01335;Saint-Andr�-le-Bouchoux;316
01336;Saint-Andr�-sur-Vieux-Jonc;1 079
01337;Saint-B�nigne;1 161
01338;Saint-Beno�t;773
01339;Saint-Bernard;1 375
01340;Saint-Bois;123
01341;Saint-Champ;139
01342;Sainte-Croix;534
01343;Saint-Cyr-sur-Menthon;1 636
01344;Saint-Denis-l�s-Bourg;5 405
01345;Saint-Denis-en-Bugey;2 178
01346;Saint-Didier-d'Aussiat;863
01347;Saint-Didier-de-Formans;1 792
01348;Saint-Didier-sur-Chalaronne;2 776
01349;Saint-�loi;399
01350;Saint-�tienne-du-Bois;2 441
01351;Saint-�tienne-sur-Chalaronne;1 468
01352;Saint-�tienne-sur-Reyssouze;531
01353;Sainte-Euph�mie;1 482
01354;Saint-Genis-Pouilly;8 914
01355;Saint-Genis-sur-Menthon;408
01356;Saint-Georges-sur-Renon;197
01357;Saint-Germain-de-Joux;480
01358;Saint-Germain-les-Paroisses;387
01359;Saint-Germain-sur-Renon;236
01360;Saint-Jean-de-Gonville;1 496
01361;Saint-Jean-de-Niost;1 421
01362;Saint-Jean-de-Thurigneux;710
01363;Saint-Jean-le-Vieux;1 609
01364;Saint-Jean-sur-Reyssouze;744
01365;Saint-Jean-sur-Veyle;1 082
01366;Sainte-Julie;889
01367;Saint-Julien-sur-Reyssouze;668
01368;Saint-Julien-sur-Veyle;715
01369;Saint-Just;881
01370;Saint-Laurent-sur-Sa�ne;1 749
01371;Saint-Marcel;1 212
01372;Saint-Martin-de-Bavel;443
01373;Saint-Martin-du-Fr�ne;1 077
01374;Saint-Martin-du-Mont;1 651
01375;Saint-Martin-le-Ch�tel;790
01376;Saint-Maurice-de-Beynost;3 865
01378;Saint-Maurice-de-Gourdans;2 498
01379;Saint-Maurice-de-R�mens;709
01380;Saint-Nizier-le-Bouchoux;703
01381;Saint-Nizier-le-D�sert;880
01382;Sainte-Olive;303
01383;Saint-Paul-de-Varax;1 551
01384;Saint-Rambert-en-Bugey;2 164
01385;Saint-R�my;906
01386;Saint-Sorlin-en-Bugey;1 061
01387;Saint-Sulpice;142
01388;Saint-Trivier-de-Courtes;1 013
01389;Saint-Trivier-sur-Moignans;1 877
01390;Saint-Vulbas;957
01391;Salavre;284
01392;Samognat;718
01393;Sandrans;524
01396;Sault-Br�naz;1 043
01397;Sauverny;1 078
01398;Savigneux;1 204
01399;S�gny;1 649
01400;Seillonnaz;138
01401;Sergy;1 977
01402;Sermoyer;669
01403;Serri�res-de-Briord;1 174
01404;Serri�res-sur-Ain;119
01405;Servas;1 184
01406;Servignat;160
01407;Seyssel;942
01408;Simandre-sur-Suran;650
01409;Songieu;130
01410;Sonthonnax-la-Montagne;320
01411;Souclin;261
01412;Sulignat;569
01413;Surjoux;78
01414;Sutrieu;235
01415;Talissieu;425
01416;Tenay;1 120
01417;Th�zillieu;324
01418;Thil;1 070
01419;Thoiry;5 205
01420;Thoissey;1 540
01421;Torcieu;698
01422;Tossiat;1 406
01423;Toussieux;769
01424;Tramoyes;1 674
01425;La Trancli�re;301
01426;Treffort-Cuisiat;2 204
01427;Tr�voux;6 730
01428;Valeins;88
01429;Vandeins;619
01430;Varambon;521
01431;Vaux-en-Bugey;1 169
01432;Verjon;250
01433;Vernoux;285
01434;Versailleux;332
01435;Versonnex;2 144
01436;Vesancy;526
01437;Vescours;208
01439;V�sines;91
01441;Vieu-d'Izenave;693
01442;Vieu;380
01443;Villars-les-Dombes;4 399
01444;Villebois;1 153
01445;Villemotier;632
01446;Villeneuve;1 383
01447;Villereversure;1 208
01448;Villes;385
01449;Villette-sur-Ain;673
01450;Villieu-Loyes-Mollon;3 095
01451;Viriat;6 006
01452;Virieu-le-Grand;1 156
01453;Virieu-le-Petit;309
01454;Virignin;855
01456;Vongnes;74
01457;Vonnas;2 790
02001;Abb�court;528
02002;Achery;587
02003;Acy;959
02004;Agnicourt-et-S�chelles;207
02005;Aguilcourt;349
02006;Aisonville-et-Bernoville;288
02007;Aizelles;112
02008;Aizy-Jouy;287
02009;Alaincourt;503
02010;Allemant;180
02011;Ambleny;1 134
02012;Ambrief;63
02013;Amifontaine;418
02014;Amigny-Rouy;731
02015;Ancienville;73
02016;Andelain;186
02017;Anguilcourt-le-Sart;292
02018;Anizy-le-Ch�teau;1 895
02019;Annois;383
02020;Any-Martin-Rieux;476
02021;Archon;87
02022;Arcy-Sainte-Restitue;427
02023;Armenti�res-sur-Ourcq;98
02024;Arrancy;50
02025;Artemps;359
02026;Artonges;184
02027;Assis-sur-Serre;275
02028;Athies-sous-Laon;2 515
02029;Attilly;384
02030;Aubencheul-aux-Bois;310
02031;Aubenton;713
02032;Aubigny-aux-Kaisnes;242
02033;Aubigny-en-Laonnois;116
02034;Audignicourt;102
02035;Audigny;265
02036;Augy;90
02037;Aulnois-sous-Laon;1 292
02038;Les Autels;74
02039;Autremencourt;185
02040;Autreppes;187
02041;Autreville;822
02042;Azy-sur-Marne;387
02043;Bagneux;73
02044;Bancigny;28
02046;Barenton-Bugny;589
02047;Barenton-Cel;136
02048;Barenton-sur-Serre;115
02049;Barisis;723
02050;Barzy-en-Thi�rache;306
02051;Barzy-sur-Marne;386
02052;Bassoles-Aulers;132
02053;Baulne-en-Brie;288
02054;Bazoches-sur-Vesles;457
02055;Beaum�;97
02056;Beaumont-en-Beine;161
02057;Beaurevoir;1 512
02058;Beaurieux;793
02059;Beautor;2 642
02060;Beauvois-en-Vermandois;278
02061;Becquigny;284
02062;Belleau;135
02063;Bellenglise;386
02064;Belleu;3 881
02065;Bellicourt;636
02066;Benay;213
02067;Bergues-sur-Sambre;220
02068;Berlancourt;104
02069;Berlise;126
02070;Bernot;459
02071;Berny-Rivi�re;613
02072;Berrieux;177
02073;Berry-au-Bac;575
02074;Bertaucourt-Epourdon;610
02075;Berthenicourt;214
02076;Bertricourt;156
02077;Berzy-le-Sec;396
02078;Besm�;164
02079;Besmont;153
02080;Besny-et-Loizy;372
02081;B�thancourt-en-Vaux;420
02082;Beugneux;122
02083;Beuvardes;721
02084;B�zu-le-Gu�ry;259
02085;B�zu-Saint-Germain;959
02086;Bichancourt;1 041
02087;Bieuxy;30
02088;Bi�vres;73
02089;Billy-sur-Aisne;1 081
02090;Billy-sur-Ourcq;215
02091;Blanzy-l�s-Fismes;91
02093;Bl�rancourt;1 262
02094;Blesmes;371
02095;Bohain-en-Vermandois;5 976
02096;Bois-l�s-Pargny;183
02097;Boncourt;250
02098;Bonneil;402
02099;Bonnesvalyn;242
02100;Bony;135
02101;Bosmont-sur-Serre;206
02102;Bouconville-Vauclair;181
02103;Bou�;1 265
02104;Bouffignereux;103
02105;Bouresches;203
02106;Bourg-et-Comin;754
02107;Bourguignon-sous-Coucy;91
02108;Bourguignon-sous-Montbavin;133
02109;La Bouteille;502
02110;Braine;2 162
02111;Brancourt-en-Laonnois;677
02112;Brancourt-le-Grand;619
02114;Brasles;1 318
02115;Braye-en-Laonnois;223
02116;Braye-en-Thi�rache;139
02117;Bray-Saint-Christophe;80
02118;Braye;120
02119;Br�cy;352
02120;Brenelle;199
02121;Breny;268
02122;Brie;59
02123;Brissay-Choigny;317
02124;Brissy-Ham�gicourt;639
02125;Brumetz;222
02126;Brunehamel;538
02127;Bruy�res-sur-F�re;206
02128;Bruy�res-et-Montb�rault;1 576
02129;Bruys;19
02130;Bucilly;195
02131;Bucy-le-Long;1 955
02132;Bucy-l�s-Cerny;185
02133;Bucy-l�s-Pierrepont;416
02134;Buire;884
02135;Buironfosse;1 189
02136;Burelles;138
02137;Bussiares;122
02138;Buzancy;186
02139;Caillou�l-Cr�pigny;420
02140;Camelin;442
02141;La Capelle;1 853
02142;Castres;231
02143;Le Catelet;194
02144;Caulaincourt;136
02145;Caumont;562
02146;Celles-l�s-Cond�;74
02147;La Celle-sous-Montmirail;114
02148;Celles-sur-Aisne;256
02149;Cerizy;58
02150;Cerny-en-Laonnois;71
02151;Cerny-l�s-Bucy;116
02152;Cerseuil;91
02153;Cessi�res;470
02154;Chacrise;312
02155;Chaillevois;188
02156;Chalandry;217
02157;Chambry;718
02158;Chamouille;260
02159;Champs;293
02160;Chaourse;535
02161;La Chapelle-Monthodon;189
02162;La Chapelle-sur-Ch�zy;281
02163;Charly-sur-Marne;2 739
02164;Le Charmel;322
02165;Charmes;1 659
02166;Chart�ves;368
02167;Chassemy;803
02168;Ch�teau-Thierry;14 480
02169;Ch�tillon-l�s-Sons;81
02170;Ch�tillon-sur-Oise;129
02171;Chaudardes;88
02172;Chaudun;261
02173;Chauny;11 983
02174;Chavignon;762
02175;Chavigny;153
02176;Chavonne;193
02177;Ch�r�t;125
02178;Chermizy-Ailles;96
02179;Ch�ry-Chartreuve;341
02180;Ch�ry-l�s-Pouilly;673
02181;Ch�ry-l�s-Rozoy;105
02182;Chevennes;142
02183;Chevregny;192
02184;Chevresis-Monceau;356
02185;Ch�zy-en-Orxois;360
02186;Ch�zy-sur-Marne;1 327
02187;Chierry;1 055
02188;Chigny;155
02189;Chivres-en-Laonnois;367
02190;Chivres-Val;585
02191;Chivy-l�s-�touvelles;503
02192;Chouy;395
02193;Cierges;74
02194;Cilly;222
02195;Ciry-Salsogne;842
02196;Clacy-et-Thierret;346
02197;Clairfontaine;569
02198;Clamecy;223
02199;Clastres;611
02200;Clermont-les-Fermes;120
02201;C�oeuvres-et-Valsery;462
02203;Coincy;1 310
02204;Coingt;77
02205;Colligis-Crandelain;181
02206;Colonfay;71
02207;Commenchon;191
02208;Concevreux;259
02209;Cond�-en-Brie;656
02210;Cond�-sur-Aisne;417
02211;Cond�-sur-Suippe;229
02212;Condren;707
02213;Connigis;325
02214;Contescourt;66
02215;Corbeny;745
02216;Corcy;310
02217;Coucy-le-Ch�teau-Auffrique;1 076
02218;Coucy-l�s-Eppes;576
02219;Coucy-la-Ville;213
02220;Coulonges-Cohan;428
02221;Coupru;186
02222;Courbes;34
02223;Courboin;296
02224;Courcelles-sur-Vesle;345
02225;Courchamps;89
02226;Courmelles;1 700
02227;Courmont;110
02228;Courtemont-Varennes;298
02229;Courtrizy-et-Fussigny;67
02230;Couvrelles;189
02231;Couvron-et-Aumencourt;1 325
02232;Coyolles;388
02233;Cramaille;130
02234;Craonne;76
02235;Craonnelle;111
02236;Cr�cy-au-Mont;289
02237;Cr�cy-sur-Serre;1 454
02238;Cr�py;1 896
02239;Cr�zancy;1 110
02240;Croix-Fonsomme;227
02241;La Croix-sur-Ourcq;124
02242;Crouttes-sur-Marne;645
02243;Crouy;2 716
02244;Crupilly;66
02245;Cuffies;1 686
02246;Cugny;576
02248;Cuirieux;161
02249;Cuiry-Housse;107
02250;Cuiry-l�s-Chaudardes;84
02251;Cuiry-l�s-Iviers;37
02252;Cuissy-et-Geny;66
02253;Cuisy-en-Almont;317
02254;Cutry;115
02255;Cys-la-Commune;152
02256;Dagny-Lambercy;132
02257;Dallon;377
02258;Dammard;416
02259;Dampleux;437
02260;Danizy;569
02261;Dercy;367
02262;Deuillet;234
02263;Dhuizel;115
02264;Dizy-le-Gros;790
02265;Dohis;92
02266;Dolignon;59
02267;Dommiers;287
02268;Domptin;673
02269;Dorengt;157
02270;Douchy;150
02271;Dravegny;144
02272;Droizy;75
02273;Dury;196
02274;�bouleau;206
02275;Effry;353
02276;Englancourt;118
02277;�pagny;341
02278;�parcy;44
02279;�paux-B�zu;588
02280;�pieds;389
02281;L' �pine-aux-Bois;259
02282;Eppes;411
02283;Erlon;292
02284;Erloy;92
02286;Esqu�h�ries;850
02287;Essigny-le-Grand;1 109
02288;Essigny-le-Petit;377
02289;Essises;430
02290;Ess�mes-sur-Marne;2 741
02291;Estr�es;416
02292;�tampes-sur-Marne;1 164
02293;�taves-et-Bocquiaux;556
02294;�touvelles;223
02295;�tr�aupont;895
02296;�treillers;1 199
02297;�tr�pilly;81
02298;�treux;1 509
02299;�vergnicourt;566
02301;Faucoucourt;311
02302;Faverolles;343
02303;Fayet;588
02304;La F�re;3 037
02305;F�re-en-Tardenois;3 270
02306;La Fert�-Chevresis;589
02307;La Fert�-Milon;2 240
02308;Fesmy-le-Sart;490
02309;Festieux;604
02310;Fieulaine;281
02311;Filain;137
02312;La Flamengrie;1 102
02313;Flavigny-le-Grand-et-Beaurain;473
02315;Flavy-le-Martel;1 636
02316;Fleury;129
02317;Fluqui�res;213
02318;Folembray;1 504
02319;Fonsomme;535
02320;Fontaine-l�s-Clercs;289
02321;Fontaine-l�s-Vervins;987
02322;Fontaine-Notre-Dame;384
02323;Fontaine-Uterte;127
02324;Fontenelle;289
02325;Fontenelle-en-Brie;210
02326;Fontenoy;494
02327;Foreste;184
02328;Fossoy;577
02329;Fourdrain;404
02330;Francilly-Selency;465
02331;Franqueville;130
02332;Fresnes-en-Tardenois;253
02333;Fresnes;152
02334;Fresnoy-le-Grand;3 096
02335;Fressancourt;210
02336;Fri�res-Faillou�l;985
02337;Froidestr�es;208
02338;Froidmont-Cohartille;238
02339;Gandelu;679
02340;Gauchy;5 443
02341;Gercy;295
02342;Gergny;152
02343;Germaine;66
02344;Gernicourt;50
02345;Gibercourt;45
02346;Gizy;684
02347;Gland;497
02348;Glennes;226
02349;Goudelancourt-l�s-Berrieux;63
02350;Goudelancourt-l�s-Pierrepont;142
02351;Goussancourt;110
02352;Gouy;591
02353;Grandlup-et-Fay;320
02354;Grandrieux;88
02355;Gricourt;869
02356;Grisolles;193
02357;Gronard;73
02358;Grougis;385
02359;Grugies;1 121
02360;Guignicourt;2 111
02361;Guise;5 173
02362;Guivry;263
02363;Guny;446
02364;Guyencourt;225
02366;Hannapes;289
02367;Happencourt;148
02368;Haramont;611
02369;Harcigny;249
02370;Hargicourt;557
02371;Harly;1 707
02372;Hartennes-et-Taux;333
02373;Hary;222
02374;Lehaucourt;912
02375;Hautevesnes;158
02376;Hauteville;167
02377;Haution;147
02378;La H�rie;153
02379;Le H�rie-la-Vi�ville;239
02380;Hinacourt;33
02381;Hirson;9 383
02382;Holnon;1 433
02383;Hombli�res;1 471
02384;Houry;63
02385;Housset;173
02386;Iron;222
02387;Itancourt;1 118
02388;Iviers;210
02389;Jaulgonne;666
02390;Jeancourt;238
02391;Jeantes;217
02392;Joncourt;322
02393;Jouaignes;170
02395;Jumencourt;154
02396;Jumigny;69
02397;Jussy;1 243
02398;Juvigny;280
02399;Juvincourt-et-Damary;493
02400;Laffaux;147
02401;Laigny;220
02402;Lanchy;52
02403;Landifay-et-Bertaignemont;292
02404;Landouzy-la-Cour;167
02405;Landouzy-la-Ville;526
02406;Landricourt;127
02407;Laniscourt;175
02408;Laon;25 986
02409;Lappion;295
02410;Largny-sur-Automne;234
02411;Latilly;213
02412;Launoy;102
02413;Laval-en-Laonnois;255
02414;Lavaqueresse;212
02415;Laversine;152
02416;Lem�;447
02417;Lempire;108
02418;Lerzy;219
02419;Leschelle;296
02420;Lesdins;854
02421;Lesges;83
02422;Lesquielles-Saint-Germain;859
02423;Leuilly-sous-Coucy;413
02424;Leury;104
02425;Leuze;162
02426;Levergies;587
02427;Lhuys;149
02428;Licy-Clignon;87
02429;Lierval;115
02430;Liesse-Notre-Dame;1 275
02431;Liez;435
02432;Lim�;188
02433;Lislet;239
02434;Lizy;269
02435;Logny-l�s-Aubenton;77
02438;Longpont;294
02439;Longueval-Barbonval;485
02440;Lor;142
02441;Lou�tre;213
02442;Loupeigne;78
02443;Lucy-le-Bocage;175
02444;Lugny;126
02445;Luzoir;290
02446;Ly-Fontaine;120
02447;Maast-et-Violaine;160
02448;M�checourt;122
02449;Macogny;81
02450;Macquigny;374
02451;Magny-la-Fosse;128
02452;Maissemy;245
02453;Maizy;425
02454;La Malmaison;411
02455;Malzy;194
02456;Manicamp;309
02457;Marchais;379
02458;Marchais-en-Brie;275
02459;Marcy;157
02460;Marcy-sous-Marle;220
02461;Marest-Dampcourt;336
02462;Mareuil-en-D�le;248
02463;Marfontaine;84
02464;Margival;320
02465;Marigny-en-Orxois;462
02466;Marizy-Sainte-Genevi�ve;130
02467;Marizy-Saint-Mard;59
02468;Marle;2 351
02469;Marly-Gomont;414
02470;Martigny;452
02471;Martigny-Courpierre;118
02472;Mauregny-en-Haye;434
02473;Mayot;171
02474;Mennessis;419
02475;Menneville;408
02476;Mennevret;664
02477;Mercin-et-Vaux;940
02478;Merlieux-et-Fouquerolles;273
02479;Merval;88
02480;Mesbrecourt-Richecourt;298
02481;Mesnil-Saint-Laurent;450
02482;Meurival;52
02483;M�zi�res-sur-Oise;542
02484;M�zy-Moulins;523
02485;Missy-aux-Bois;108
02486;Missy-l�s-Pierrepont;114
02487;Missy-sur-Aisne;684
02488;Molain;147
02489;Molinchart;317
02490;Monampteuil;137
02491;Monceau-le-Neuf-et-Faucouzy;345
02492;Monceau-l�s-Leups;473
02493;Monceau-le-Waast;243
02494;Monceau-sur-Oise;121
02495;Mondrepuis;1 008
02496;Monnes;118
02497;Mons-en-Laonnois;1 149
02498;Montaigu;732
02499;Montbavin;41
02500;Montbrehain;807
02501;Montch�lons;64
02502;Montcornet;1 543
02503;Mont-d'Origny;860
02504;Montescourt-Lizerolles;1 684
02505;Montfaucon;181
02506;Montgobert;198
02507;Montgru-Saint-Hilaire;34
02508;Monthenault;120
02509;Monthiers;152
02510;Monthurel;150
02511;Montigny-en-Arrouaise;300
02512;Montigny-l'Allier;272
02513;Montigny-le-Franc;158
02514;Montigny-Lengrain;668
02515;Montigny-l�s-Cond�;79
02516;Montigny-sous-Marle;74
02517;Montigny-sur-Cr�cy;309
02518;Montlevon;248
02519;Montlou�;157
02520;Mont-Notre-Dame;677
02521;Montreuil-aux-Lions;1 396
02522;Mont-Saint-Jean;80
02523;Mont-Saint-Martin;85
02524;Mont-Saint-P�re;686
02525;Morcourt;596
02526;Morgny-en-Thi�rache;110
02527;Morsain;426
02528;Mortefontaine;239
02529;Mortiers;207
02530;Moulins;99
02531;Moussy-Verneuil;127
02532;Mo�-de-l'Aisne;993
02533;Muret-et-Crouttes;139
02534;Muscourt;44
02535;Nampcelles-la-Cour;137
02536;Nampteuil-sous-Muret;85
02537;Nanteuil-la-Fosse;147
02538;Nanteuil-Notre-Dame;67
02539;Nauroy;691
02540;Nesles-la-Montagne;1 210
02541;Neufch�tel-sur-Aisne;416
02542;Neuflieux;95
02543;Neuilly-Saint-Front;2 175
02544;Neuve-Maison;616
02545;La Neuville-Bosmont;183
02546;La Neuville-en-Beine;178
02547;La Neuville-Housset;63
02548;La Neuville-l�s-Dorengt;385
02549;Neuville-Saint-Amand;893
02550;Neuville-sur-Ailette;96
02551;Neuville-sur-Margival;117
02552;Neuvillette;196
02553;Nizy-le-Comte;257
02554;Nogentel;1 019
02555;Nogent-l'Artaud;2 137
02556;Noircourt;90
02557;Noroy-sur-Ourcq;158
02558;Le Nouvion-en-Thi�rache;2 807
02559;Nouvion-et-Catillon;535
02560;Nouvion-le-Comte;273
02561;Nouvion-le-Vineux;162
02562;Nouvron-Vingr�;226
02563;Noyales;171
02564;Noyant-et-Aconin;476
02565;�OEuilly;277
02566;Ognes;1 174
02567;Ohis;307
02568;Oigny-en-Valois;142
02569;Oisy;428
02570;Ollezy;166
02571;Omissy;807
02572;Orainville;492
02573;Orgeval;72
02574;Origny-en-Thi�rache;1 548
02575;Origny-Sainte-Benoite;1 726
02576;Osly-Courtil;297
02577;Ostel;80
02578;Oulches-la-Vall�e-Foulon;63
02579;Oulchy-la-Ville;127
02580;Oulchy-le-Ch�teau;833
02581;Paars;284
02582;Paissy;70
02583;Pancy-Courtecon;43
02584;Papleux;108
02585;Parcy-et-Tigny;249
02586;Parfondeval;155
02587;Parfondru;346
02588;Pargnan;62
02589;Pargny-Filain;234
02590;Pargny-la-Dhuys;170
02591;Pargny-les-Bois;136
02592;Parpeville;241
02593;Pasly;1 021
02594;Passy-en-Valois;164
02595;Passy-sur-Marne;152
