COM;NCC;POP
01139;Curciat-Dongalon;451
01140;Curtafond;771
01141;Cuzieu;415
01142;Dagneux;4 441
01143;Divonne-les-Bains;9 100
01144;Dommartin;888
01145;Dompierre-sur-Veyle;1 166
01146;Dompierre-sur-Chalaronne;416
01147;Domsure;476
01148;Dortan;1 845
01149;Douvres;1 036
01150;Drom;222
01151;Druillat;1 150
01152;�challon;764
01153;�chenevex;2 158
01154;�trez;820
01155;�vosges;144
01156;Faramans;781
01157;Fareins;2 180
01158;Farges;972
01159;Feillens;3 225
01160;Ferney-Voltaire;9 337
01162;Flaxieu;65
01163;Foissiat;2 029
01165;Francheleins;1 515
01166;Frans;2 196
01167;Garnerans;660
01169;Genouilleux;583
01170;B�ard-G�ovreissiat;1 011
01171;G�ovreisset;917
01172;Germagnat;147
01173;Gex;11 141
01174;Giron;175
01175;Gorrevod;842
01177;Grand-Corent;177
01179;Gri�ges;1 908
01180;Grilly;786
01181;Groissiat;1 187
01183;Gu�reins;1 423
01184;Hautecourt-Roman�che;793
01185;Hauteville-Lompnes;3 829
01186;Hostiaz;87
01187;Haut Valromey;701
01188;Illiat;601
01189;Injoux-G�nissiat;1 144
01190;Innimond;115
01191;Izenave;173
01192;Izernore;2 294
01193;Izieu;231
01194;Jassans-Riottier;6 222
01195;Jasseron;1 709
01196;Jayat;1 124
01197;Journans;356
01198;Joyeux;276
01199;Jujurieux;2 192
01200;Labalme;210
01202;Lagnieu;6 953
01203;Laiz;1 191
01204;Le Poizat-Lalleyriat;699
01205;Lancrans;1 028
01206;Lantenay;262
01207;Lapeyrouse;341
01208;Lavours;137
01209;L�az;687
01210;L�lex;238
01211;Lent;1 426
01212;Lescheroux;708
01213;Leyment;1 248
01214;Leyssard;152
01215;Lh�pital;49
01216;Lhuis;884
01218;Lochieu;96
01219;Lompnas;166
01221;Lompnieu;115
01224;Loyettes;3 158
01225;Lurcy;395
01227;Magnieu;458
01228;Maillat;639
01229;Malafretaz;1 149
01230;Mantenay-Montlin;306
01231;Manziat;1 976
01232;Marboz;2 205
01233;Marchamp;130
01234;Marignieu;172
01235;Marlieux;1 032
01236;Marsonnas;987
01237;Martignat;1 573
01238;Massieux;2 482
01239;Massignieu-de-Rives;635
01240;Matafelon-Granges;649
01241;Meillonnas;1 310
01242;M�rignat;124
01243;Messimy-sur-Sa�ne;1 224
01244;Meximieux;7 539
01245;Bohas-Meyriat-Rignat;884
01246;M�z�riat;2 137
01247;Mijoux;348
01248;Mionnay;2 130
01249;Miribel;9 425
01250;Mis�rieux;1 877
01252;Mogneneins;779
01254;Montagnat;1 893
01255;Montagnieu;584
01257;Montanges;343
01258;Montceaux;1 211
01259;Montcet;663
01260;Le Montellier;272
01261;Monthieux;655
01262;Montluel;7 036
01263;Montmerle-sur-Sa�ne;3 811
01264;Montracol;1 013
01265;Montr�al-la-Cluse;3 409
01266;Montrevel-en-Bresse;2 452
01267;Nurieux-Volognat;1 027
01268;Murs-et-G�lignieux;253
01269;Nantua;3 534
01272;Neuville-les-Dames;1 494
01273;Neuville-sur-Ain;1 645
01274;Les Neyrolles;638
01275;Neyron;2 467
01276;Ni�vroz;1 529
01277;Nivollet-Montgriffon;119
01279;Oncieu;96
01280;Ordonnaz;157
01281;Ornex;4 303
01282;Outriaz;258
01283;Oyonnax;22 485
01284;Ozan;659
01285;Parcieux;1 153
01286;Parves et Nattages;936
01288;P�ron;2 489
01289;P�ronnas;6 196
01290;P�rouges;1 206
01291;Perrex;796
01293;Peyriat;178
01294;Peyrieu;838
01295;Peyzieux-sur-Sa�ne;640
01296;Pirajoux;396
01297;Pizay;749
01298;Plagne;123
01299;Le Plantay;530
01301;Polliat;2 489
01302;Pollieu;158
01303;Poncin;1 681
01304;Pont-d'Ain;2 801
01305;Pont-de-Vaux;2 290
01306;Pont-de-Veyle;1 595
01307;Port;846
01308;Pougny;818
01309;Pouillat;93
01310;Pr�meyzel;229
01311;Pr�millieu;46
01313;Pr�vessin-Mo�ns;7 710
01314;Priay;1 666
01316;Pugieu;160
01317;Ramasse;305
01318;Ranc�;703
01319;Relevant;467
01320;Replonges;3 662
01321;Revonnas;920
01322;Reyrieux;4 490
01323;Reyssouze;965
01325;Rignieux-le-Franc;968
01328;Romans;600
01329;Rossillon;146
01330;Ruffieu;187
01331;Saint-Alban;171
01332;Saint-Andr�-de-B�g�;726
01333;Saint-Andr�-de-Corcy;3 016
01334;Saint-Andr�-d'Huiriat;557
01335;Saint-Andr�-le-Bouchoux;368
01336;Saint-Andr�-sur-Vieux-Jonc;1 125
01337;Saint-B�nigne;1 232
01338;Grosl�e-Saint-Benoit;1 191
01339;Saint-Bernard;1 416
01341;Saint-Champ;159
01342;Sainte-Croix;547
01343;Saint-Cyr-sur-Menthon;1 730
01344;Saint-Denis-l�s-Bourg;5 505
01345;Saint-Denis-en-Bugey;2 255
01346;Saint-Didier-d'Aussiat;890
01347;Saint-Didier-de-Formans;1 853
01348;Saint-Didier-sur-Chalaronne;2 799
01349;Saint-�loi;448
01350;Saint-�tienne-du-Bois;2 574
01351;Saint-�tienne-sur-Chalaronne;1 529
01352;Saint-�tienne-sur-Reyssouze;563
01353;Sainte-Euph�mie;1 632
01354;Saint-Genis-Pouilly;9 854
01355;Saint-Genis-sur-Menthon;473
01356;Saint-Georges-sur-Renon;219
01357;Saint-Germain-de-Joux;490
01358;Saint-Germain-les-Paroisses;417
01359;Saint-Germain-sur-Renon;232
01360;Saint-Jean-de-Gonville;1 586
01361;Saint-Jean-de-Niost;1 426
01362;Saint-Jean-de-Thurigneux;784
01363;Saint-Jean-le-Vieux;1 664
01364;Saint-Jean-sur-Reyssouze;736
01365;Saint-Jean-sur-Veyle;1 090
01366;Sainte-Julie;962
01367;Saint-Julien-sur-Reyssouze;731
01368;Saint-Julien-sur-Veyle;760
01369;Saint-Just;898
01370;Saint-Laurent-sur-Sa�ne;1 783
01371;Saint-Marcel;1 350
01372;Saint-Martin-de-Bavel;431
01373;Saint-Martin-du-Fr�ne;1 088
01374;Saint-Martin-du-Mont;1 757
01375;Saint-Martin-le-Ch�tel;804
01376;Saint-Maurice-de-Beynost;3 962
01378;Saint-Maurice-de-Gourdans;2 461
01379;Saint-Maurice-de-R�mens;744
01380;Saint-Nizier-le-Bouchoux;685
01381;Saint-Nizier-le-D�sert;909
01382;Sainte-Olive;291
01383;Saint-Paul-de-Varax;1 464
01384;Saint-Rambert-en-Bugey;2 265
01385;Saint-R�my;984
01386;Saint-Sorlin-en-Bugey;1 110
01387;Saint-Sulpice;214
01388;Saint-Trivier-de-Courtes;1 099
01389;Saint-Trivier-sur-Moignans;1 848
01390;Saint-Vulbas;1 126
01391;Salavre;293
01392;Samognat;668
01393;Sandrans;514
01396;Sault-Br�naz;1 010
01397;Sauverny;1 048
01398;Savigneux;1 268
01399;S�gny;1 923
01400;Seillonnaz;139
01401;Sergy;2 022
01402;Sermoyer;699
01403;Serri�res-de-Briord;1 286
01404;Serri�res-sur-Ain;125
01405;Servas;1 206
01406;Servignat;174
01407;Seyssel;981
01408;Simandre-sur-Suran;694
01410;Sonthonnax-la-Montagne;322
01411;Souclin;265
01412;Sulignat;558
01413;Surjoux;73
01414;Sutrieu;214
01415;Talissieu;439
01416;Tenay;1 050
01417;Th�zillieu;304
01418;Thil;1 041
01419;Thoiry;6 061
01420;Thoissey;1 671
01421;Torcieu;732
01422;Tossiat;1 366
01423;Toussieux;824
01424;Tramoyes;1 665
01425;La Trancli�re;295
01426;Val-Revermont;2 549
01427;Tr�voux;6 702
01428;Valeins;133
01429;Vandeins;678
01430;Varambon;531
01431;Vaux-en-Bugey;1 219
01432;Verjon;261
01433;Vernoux;322
01434;Versailleux;397
01435;Versonnex;2 170
01436;Vesancy;515
01437;Vescours;246
01439;V�sines;100
01441;Vieu-d'Izenave;683
01442;Vieu;376
01443;Villars-les-Dombes;4 447
01444;Villebois;1 162
01445;Villemotier;664
01446;Villeneuve;1 427
01447;Villereversure;1 260
01448;Villes;356
01449;Villette-sur-Ain;704
01450;Villieu-Loyes-Mollon;3 429
01451;Viriat;6 250
01452;Virieu-le-Grand;1 075
01453;Virieu-le-Petit;304
01454;Virignin;1 054
01456;Vongnes;71
01457;Vonnas;2 922
02001;Abb�court;510
02002;Achery;614
02003;Acy;1 013
02004;Agnicourt-et-S�chelles;189
02005;Aguilcourt;405
02006;Aisonville-et-Bernoville;256
02007;Aizelles;119
02008;Aizy-Jouy;299
02009;Alaincourt;538
02010;Allemant;170
02011;Ambleny;1 145
02012;Ambrief;71
02013;Amifontaine;413
02014;Amigny-Rouy;741
02015;Ancienville;79
02016;Andelain;218
02017;Anguilcourt-le-Sart;308
02018;Anizy-le-Ch�teau;1 944
02019;Annois;379
02020;Any-Martin-Rieux;460
02021;Archon;85
02022;Arcy-Sainte-Restitue;403
02023;Armenti�res-sur-Ourcq;106
02024;Arrancy;54
02025;Artemps;366
02027;Assis-sur-Serre;234
02028;Athies-sous-Laon;2 607
02029;Attilly;373
02030;Aubencheul-aux-Bois;292
02031;Aubenton;662
02032;Aubigny-aux-Kaisnes;242
02033;Aubigny-en-Laonnois;108
02034;Audignicourt;102
02035;Audigny;284
02036;Augy;87
02037;Aulnois-sous-Laon;1 429
02038;Les Autels;69
02039;Autremencourt;170
02040;Autreppes;178
02041;Autreville;829
02042;Azy-sur-Marne;401
02043;Bagneux;71
02044;Bancigny;27
02046;Barenton-Bugny;551
02047;Barenton-Cel;126
02048;Barenton-sur-Serre;121
02049;Barisis-aux-Bois;739
02050;Barzy-en-Thi�rache;318
02051;Barzy-sur-Marne;384
02052;Bassoles-Aulers;147
02053;Vall�es en Champagne;558
02054;Bazoches-sur-Vesles;468
02055;Beaum�;98
02056;Beaumont-en-Beine;170
02057;Beaurevoir;1 452
02058;Beaurieux;800
02059;Beautor;2 695
02060;Beauvois-en-Vermandois;282
02061;Becquigny;282
02062;Belleau;139
02063;Bellenglise;387
02064;Belleu;3 820
02065;Bellicourt;624
02066;Benay;211
02067;Bergues-sur-Sambre;214
02068;Berlancourt;110
02069;Berlise;120
02070;Bernot;444
02071;Berny-Rivi�re;640
02072;Berrieux;189
02073;Berry-au-Bac;613
02074;Bertaucourt-Epourdon;618
02075;Berthenicourt;202
02076;Bertricourt;174
02077;Berzy-le-Sec;401
02078;Besm�;152
02079;Besmont;165
02080;Besny-et-Loizy;361
02081;B�thancourt-en-Vaux;509
02082;Beugneux;108
02083;Beuvardes;721
02084;B�zu-le-Gu�ry;259
02085;B�zu-Saint-Germain;1 022
02086;Bichancourt;1 076
02087;Bieuxy;30
02088;Bi�vres;72
02089;Billy-sur-Aisne;1 154
02090;Billy-sur-Ourcq;215
02091;Blanzy-l�s-Fismes;108
02093;Bl�rancourt;1 231
02094;Blesmes;418
02095;Bohain-en-Vermandois;5 659
02096;Bois-l�s-Pargny;197
02097;Boncourt;259
02098;Bonneil;380
02099;Bonnesvalyn;241
02100;Bony;134
02101;Bosmont-sur-Serre;201
02102;Bouconville-Vauclair;199
02103;Bou�;1 290
02104;Bouffignereux;102
02105;Bouresches;201
02106;Bourg-et-Comin;837
02107;Bourguignon-sous-Coucy;101
02108;Bourguignon-sous-Montbavin;149
02109;La Bouteille;495
02110;Braine;2 267
02111;Brancourt-en-Laonnois;709
02112;Brancourt-le-Grand;597
02114;Brasles;1 394
02115;Braye-en-Laonnois;222
02116;Braye-en-Thi�rache;136
02117;Bray-Saint-Christophe;70
02118;Braye;119
02119;Br�cy;345
02120;Brenelle;197
02121;Breny;256
02122;Brie;55
02123;Brissay-Choigny;293
02124;Brissy-Ham�gicourt;652
02125;Brumetz;216
02126;Brunehamel;510
02127;Bruy�res-sur-F�re;189
02128;Bruy�res-et-Montb�rault;1 545
02129;Bruys;20
02130;Bucilly;180
02131;Bucy-le-Long;1 904
02132;Bucy-l�s-Cerny;213
02133;Bucy-l�s-Pierrepont;421
02134;Buire;878
02135;Buironfosse;1 180
02136;Burelles;131
02137;Bussiares;133
02138;Buzancy;187
02139;Caillou�l-Cr�pigny;433
02140;Camelin;455
02141;La Capelle;1 838
02142;Castres;242
02143;Le Catelet;199
02144;Caulaincourt;139
02145;Caumont;564
02146;Celles-l�s-Cond�;82
02148;Celles-sur-Aisne;259
02149;Cerizy;65
02150;Cerny-en-Laonnois;69
02151;Cerny-l�s-Bucy;113
02152;Cerseuil;91
02153;Cessi�res;462
02154;Chacrise;354
02155;Chaillevois;179
02156;Chalandry;244
02157;Chambry;800
02158;Chamouille;288
02159;Champs;284
02160;Chaourse;530
02162;La Chapelle-sur-Ch�zy;286
02163;Charly-sur-Marne;2 672
02164;Le Charmel;321
02165;Charmes;1 624
02166;Chart�ves;348
02167;Chassemy;869
02168;Ch�teau-Thierry;14 546
02169;Ch�tillon-l�s-Sons;88
02170;Ch�tillon-sur-Oise;127
02171;Chaudardes;86
02172;Chaudun;252
02173;Chauny;11 897
02174;Chavignon;806
02175;Chavigny;137
02176;Chavonne;205
02177;Ch�r�t;137
02178;Chermizy-Ailles;111
02179;Ch�ry-Chartreuve;371
02180;Ch�ry-l�s-Pouilly;696
02181;Ch�ry-l�s-Rozoy;97
02182;Chevennes;140
02183;Chevregny;196
02184;Chevresis-Monceau;369
02185;Ch�zy-en-Orxois;405
02186;Ch�zy-sur-Marne;1 320
02187;Chierry;1 065
02188;Chigny;144
02189;Chivres-en-Laonnois;381
02190;Chivres-Val;568
02191;Chivy-l�s-�touvelles;502
02192;Chouy;380
02193;Cierges;71
02194;Cilly;218
02195;Ciry-Salsogne;907
02196;Clacy-et-Thierret;326
02197;Clairfontaine;563
02198;Clamecy;222
02199;Clastres;641
02200;Clermont-les-Fermes;123
02201;C�uvres-et-Valsery;458
02203;Coincy;1 332
02204;Coingt;70
02205;Colligis-Crandelain;217
02206;Colonfay;83
02207;Commenchon;208
02208;Concevreux;278
02209;Cond�-en-Brie;658
02210;Cond�-sur-Aisne;371
02211;Cond�-sur-Suippe;237
02212;Condren;723
02213;Connigis;320
02214;Contescourt;63
02215;Corbeny;738
02216;Corcy;316
02217;Coucy-le-Ch�teau-Auffrique;1 041
02218;Coucy-l�s-Eppes;619
02219;Coucy-la-Ville;212
02220;Coulonges-Cohan;437
02221;Coupru;171
02222;Courbes;31
02223;Courboin;303
02224;Courcelles-sur-Vesle;366
02225;Courchamps;95
02226;Courmelles;1 786
02227;Courmont;134
02228;Courtemont-Varennes;293
02229;Courtrizy-et-Fussigny;65
02230;Couvrelles;188
02231;Couvron-et-Aumencourt;901
02232;Coyolles;362
02233;Cramaille;129
02234;Craonne;79
02235;Craonnelle;113
02236;Cr�cy-au-Mont;339
02237;Cr�cy-sur-Serre;1 487
02238;Cr�py;1 946
02239;Cr�zancy;1 199
02240;Croix-Fonsomme;240
02241;La Croix-sur-Ourcq;113
02242;Crouttes-sur-Marne;638
02243;Crouy;2 857
02244;Crupilly;74
02245;Cuffies;1 810
02246;Cugny;589
02248;Cuirieux;160
02249;Cuiry-Housse;111
02250;Cuiry-l�s-Chaudardes;71
02251;Cuiry-l�s-Iviers;29
02252;Cuissy-et-Geny;63
02253;Cuisy-en-Almont;345
02254;Cutry;125
02255;Cys-la-Commune;145
02256;Dagny-Lambercy;133
02257;Dallon;429
02258;Dammard;401
02259;Dampleux;404
02260;Danizy;588
02261;Dercy;388
02262;Deuillet;223
02263;Dhuizel;114
02264;Dizy-le-Gros;760
02265;Dohis;100
02266;Dolignon;52
02267;Dommiers;291
02268;Domptin;665
02269;Dorengt;155
02270;Douchy;157
02271;Dravegny;147
02272;Droizy;71
02273;Dury;209
02274;�bouleau;212
02275;Effry;336
02276;Englancourt;138
02277;�pagny;333
02278;�parcy;38
02279;�paux-B�zu;570
02280;�pieds;384
02281;L' �pine-aux-Bois;264
02282;Eppes;416
02283;Erlon;290
02284;Erloy;85
02286;Esqu�h�ries;846
02287;Essigny-le-Grand;1 073
02288;Essigny-le-Petit;361
02289;Essises;436
02290;Ess�mes-sur-Marne;2 781
02291;Estr�es;414
02292;�tampes-sur-Marne;1 217
02293;�taves-et-Bocquiaux;591
02294;�touvelles;213
02295;�tr�aupont;907
02296;�treillers;1 196
02297;�tr�pilly;102
02298;�treux;1 480
02299;�vergnicourt;579
02301;Faucoucourt;304
02302;Faverolles;309
02303;Fayet;685
02304;La F�re;2 847
02305;F�re-en-Tardenois;3 191
02306;La Fert�-Chevresis;565
02307;La Fert�-Milon;2 147
02308;Fesmy-le-Sart;507
02309;Festieux;657
02310;Fieulaine;277
02311;Filain;133
02312;La Flamengrie;1 191
02313;Flavigny-le-Grand-et-Beaurain;474
02315;Flavy-le-Martel;1 659
02316;Fleury;137
02317;Fluqui�res;217
02318;Folembray;1 414
02319;Fonsomme;501
02320;Fontaine-l�s-Clercs;271
02321;Fontaine-l�s-Vervins;938
02322;Fontaine-Notre-Dame;400
02323;Fontaine-Uterte;127
02324;Fontenelle;272
02326;Fontenoy;495
02327;Foreste;177
02328;Fossoy;553
02329;Fourdrain;421
02330;Francilly-Selency;428
02331;Franqueville;126
02332;Fresnes-en-Tardenois;268
02333;Fresnes;159
02334;Fresnoy-le-Grand;2 973
02335;Fressancourt;201
02336;Fri�res-Faillou�l;1 010
02337;Froidestr�es;195
02338;Froidmont-Cohartille;262
02339;Gandelu;691
02340;Gauchy;5 343
02341;Gercy;291
02342;Gergny;135
02343;Germaine;77
02344;Gernicourt;49
02345;Gibercourt;45
02346;Gizy;676
02347;Gland;457
02349;Goudelancourt-l�s-Berrieux;51
02350;Goudelancourt-l�s-Pierrepont;149
02351;Goussancourt;122
02352;Gouy;577
02353;Grandlup-et-Fay;305
02354;Grandrieux;96
02355;Gricourt;989
02356;Grisolles;220
02357;Gronard;77
02358;Grougis;373
02359;Grugies;1 263
02360;Guignicourt;2 200
02361;Guise;5 014
02362;Guivry;255
02363;Guny;431
02364;Guyencourt;226
02366;Hannapes;308
02367;Happencourt;142
02368;Haramont;583
02369;Harcigny;248
02370;Hargicourt;581
02371;Harly;1 661
02372;Hartennes-et-Taux;390
02373;Hary;225
02374;Lehaucourt;905
02375;Hautevesnes;169
02376;Hauteville;166
02377;Haution;152
02378;La H�rie;153
02379;Le H�rie-la-Vi�ville;236
02380;Hinacourt;30
02381;Hirson;9 336
02382;Holnon;1 415
02383;Hombli�res;1 492
02384;Houry;49
02385;Housset;159
02386;Iron;242
02387;Itancourt;1 052
02388;Iviers;220
02389;Jaulgonne;644
02390;Jeancourt;275
02391;Jeantes;218
02392;Joncourt;310
02393;Jouaignes;147
02395;Jumencourt;158
02396;Jumigny;63
02397;Jussy;1 217
02398;Juvigny;286
02399;Juvincourt-et-Damary;576
02400;Laffaux;150
02401;Laigny;204
02402;Lanchy;43
02403;Landifay-et-Bertaignemont;280
02404;Landouzy-la-Cour;192
02405;Landouzy-la-Ville;591
02406;Landricourt;139
02407;Laniscourt;172
02408;Laon;25 282
02409;Lappion;290
02410;Largny-sur-Automne;252
02411;Latilly;213
02412;Launoy;100
02413;Laval-en-Laonnois;250
02414;Lavaqueresse;211
02415;Laversine;165
02416;Lem�;442
02417;Lempire;94
02418;Lerzy;208
02419;Leschelle;279
02420;Lesdins;831
02421;Lesges;87
02422;Lesquielles-Saint-Germain;813
02423;Leuilly-sous-Coucy;393
02424;Leury;108
02425;Leuze;169
02426;Levergies;561
02427;Lhuys;145
02428;Licy-Clignon;77
02429;Lierval;112
02430;Liesse-Notre-Dame;1 302
02431;Liez;418
02432;Lim�;185
02433;Lislet;233
02434;Lizy;265
02435;Logny-l�s-Aubenton;77
02438;Longpont;275
02439;Les Septvallons;1 182
02440;Lor;149
02441;Lou�tre;207
02442;Loupeigne;93
02443;Lucy-le-Bocage;192
02444;Lugny;108
02445;Luzoir;292
02446;Ly-Fontaine;128
02447;Maast-et-Violaine;146
02448;M�checourt;116
02449;Macogny;76
02450;Macquigny;377
02451;Magny-la-Fosse;126
02452;Maissemy;245
02453;Maizy;431
02454;La Malmaison;419
02455;Malzy;192
02456;Manicamp;321
02457;Marchais;408
02458;Dhuys et Morin-en-Brie;834
02459;Marcy;178
02460;Marcy-sous-Marle;203
02461;Marest-Dampcourt;353
02462;Mareuil-en-D�le;260
02463;Marfontaine;79
02464;Margival;371
02465;Marigny-en-Orxois;476
02466;Marizy-Sainte-Genevi�ve;130
02467;Marizy-Saint-Mard;50
02468;Marle;2 306
02469;Marly-Gomont;456
02470;Martigny;432
02471;Martigny-Courpierre;119
02472;Mauregny-en-Haye;435
02473;Mayot;205
02474;Mennessis;429
02475;Menneville;425
02476;Mennevret;631
02477;Mercin-et-Vaux;971
02478;Merlieux-et-Fouquerolles;275
02480;Mesbrecourt-Richecourt;302
02481;Mesnil-Saint-Laurent;441
02482;Meurival;51
02483;M�zi�res-sur-Oise;527
02484;M�zy-Moulins;526
02485;Missy-aux-Bois;109
02486;Missy-l�s-Pierrepont;110
02487;Missy-sur-Aisne;655
02488;Molain;150
02489;Molinchart;327
02490;Monampteuil;132
02491;Monceau-le-Neuf-et-Faucouzy;326
02492;Monceau-l�s-Leups;471
02493;Monceau-le-Waast;215
02494;Monceau-sur-Oise;119
02495;Mondrepuis;1 013
02496;Monnes;114
02497;Mons-en-Laonnois;1 216
02498;Montaigu;753
02499;Montbavin;48
02500;Montbrehain;850
02501;Montch�lons;60
02502;Montcornet;1 431
02503;Mont-d'Origny;876
02504;Montescourt-Lizerolles;1 669
02505;Montfaucon;202
02506;Montgobert;199
02507;Montgru-Saint-Hilaire;34
02508;Monthenault;155
02509;Monthiers;155
02510;Monthurel;150
02511;Montigny-en-Arrouaise;305
02512;Montigny-l'Allier;277
02513;Montigny-le-Franc;150
02514;Montigny-Lengrain;688
02515;Montigny-l�s-Cond�;62
02516;Montigny-sous-Marle;58
02517;Montigny-sur-Cr�cy;336
02518;Montlevon;286
02519;Montlou�;186
02520;Mont-Notre-Dame;738
02521;Montreuil-aux-Lions;1 380
02522;Mont-Saint-Jean;76
02523;Mont-Saint-Martin;79
02524;Mont-Saint-P�re;705
02525;Morcourt;585
02526;Morgny-en-Thi�rache;90
02527;Morsain;420
02528;Mortefontaine;246
02529;Mortiers;197
02530;Moulins;78
02531;Moussy-Verneuil;125
02532;Mo�-de-l'Aisne;978
02533;Muret-et-Crouttes;131
02534;Muscourt;58
02535;Nampcelles-la-Cour;126
02536;Nampteuil-sous-Muret;93
02537;Nanteuil-la-Fosse;180
02538;Nanteuil-Notre-Dame;62
02539;Nauroy;730
02540;Nesles-la-Montagne;1 228
02541;Neufch�tel-sur-Aisne;414
02542;Neuflieux;97
02543;Neuilly-Saint-Front;2 157
02544;Neuve-Maison;595
02545;La Neuville-Bosmont;198
02546;La Neuville-en-Beine;201
02547;La Neuville-Housset;63
02548;La Neuville-l�s-Dorengt;393
02549;Neuville-Saint-Amand;861
02550;Neuville-sur-Ailette;101
02551;Neuville-sur-Margival;125
02552;Neuvillette;189
02553;Nizy-le-Comte;255
02554;Nogentel;1 009
02555;Nogent-l'Artaud;2 198
02556;Noircourt;83
02557;Noroy-sur-Ourcq;137
02558;Le Nouvion-en-Thi�rache;2 727
02559;Nouvion-et-Catillon;522
02560;Nouvion-le-Comte;261
02561;Nouvion-le-Vineux;160
02562;Nouvron-Vingr�;233
02563;Noyales;172
02564;Noyant-et-Aconin;505
02565;�uilly;289
02566;Ognes;1 161
02567;Ohis;316
02568;Oigny-en-Valois;148
02569;Oisy;460
02570;Ollezy;183
02571;Omissy;707
02572;Orainville;518
02573;Orgeval;67
02574;Origny-en-Thi�rache;1 544
02575;Origny-Sainte-Benoite;1 717
02576;Osly-Courtil;311
02577;Ostel;78
02578;Oulches-la-Vall�e-Foulon;97
02579;Oulchy-la-Ville;119
02580;Oulchy-le-Ch�teau;831
02581;Paars;300
02582;Paissy;65
02583;Pancy-Courtecon;60
02584;Papleux;118
02585;Parcy-et-Tigny;250
02586;Parfondeval;142
02587;Parfondru;358
02588;Pargnan;75
02589;Pargny-Filain;247
02590;Pargny-la-Dhuys;180
02591;Pargny-les-Bois;129
02592;Parpeville;209
02593;Pasly;1 004
02594;Passy-en-Valois;156
02595;Passy-sur-Marne;139
02596;Pavant;799
02598;Pernant;678
02599;Pierremande;274
02600;Pierrepont;400
02601;Pignicourt;195
02602;Pinon;1 784
02604;Pithon;74
02605;Pleine-Selve;165
02606;Le Plessier-Huleu;75
02607;Ploisy;80
02608;Plomion;445
02609;Ployart-et-Vaurseine;22
