COM;NCC;POP
01242;M�rignat;134
01243;Messimy-sur-Sa�ne;1 207
01244;Meximieux;7 253
01245;Bohas-Meyriat-Rignat;832
01246;M�z�riat;2 090
01247;Mijoux;377
01248;Mionnay;2 072
01249;Miribel;9 031
01250;Mis�rieux;1 779
01252;Mogneneins;737
01254;Montagnat;1 693
01255;Montagnieu;514
01257;Montanges;327
01258;Montceaux;1 214
01259;Montcet;668
01260;Le Montellier;243
01261;Monthieux;623
01262;Montluel;7 112
01263;Montmerle-sur-Sa�ne;3 818
01264;Montracol;970
01265;Montr�al-la-Cluse;3 422
01266;Montrevel-en-Bresse;2 390
01267;Nurieux-Volognat;1 044
01268;Murs-et-G�lignieux;245
01269;Nantua;3 651
01271;Nattages;574
01272;Neuville-les-Dames;1 497
01273;Neuville-sur-Ain;1 592
01274;Les Neyrolles;632
01275;Neyron;2 489
01276;Ni�vroz;1 495
01277;Nivollet-Montgriffon;135
01279;Oncieu;93
01280;Ordonnaz;147
01281;Ornex;3 779
01282;Outriaz;252
01283;Oyonnax;22 459
01284;Ozan;625
01285;Parcieux;1 109
01286;Parves;363
01288;P�ron;2 254
01289;P�ronnas;6 053
01290;P�rouges;1 203
01291;Perrex;810
01292;Le Petit-Abergement;137
01293;Peyriat;172
01294;Peyrieu;834
01295;Peyzieux-sur-Sa�ne;517
01296;Pirajoux;375
01297;Pizay;780
01298;Plagne;139
01299;Le Plantay;536
01300;Le Poizat;430
01301;Polliat;2 388
01302;Pollieu;155
01303;Poncin;1 665
01304;Pont-d'Ain;2 636
01305;Pont-de-Vaux;2 219
01306;Pont-de-Veyle;1 597
01307;Port;867
01308;Pougny;808
01309;Pouillat;90
01310;Pr�meyzel;224
01311;Pr�millieu;39
01312;Pressiat;230
01313;Pr�vessin-Mo�ns;6 806
01314;Priay;1 521
01316;Pugieu;175
01317;Ramasse;254
01318;Ranc�;649
01319;Relevant;473
01320;Replonges;3 601
01321;Revonnas;830
01322;Reyrieux;4 202
01323;Reyssouze;954
01325;Rignieux-le-Franc;953
01328;Romans;590
01329;Rossillon;150
01330;Ruffieu;202
01331;Saint-Alban;164
01332;Saint-Andr�-de-B�g�;669
01333;Saint-Andr�-de-Corcy;2 975
01334;Saint-Andr�-d'Huiriat;541
01335;Saint-Andr�-le-Bouchoux;327
01336;Saint-Andr�-sur-Vieux-Jonc;1 091
01337;Saint-B�nigne;1 185
01338;Saint-Beno�t;792
01339;Saint-Bernard;1 386
01340;Saint-Bois;127
01341;Saint-Champ;144
01342;Sainte-Croix;530
01343;Saint-Cyr-sur-Menthon;1 674
01344;Saint-Denis-l�s-Bourg;5 492
01345;Saint-Denis-en-Bugey;2 154
01346;Saint-Didier-d'Aussiat;876
01347;Saint-Didier-de-Formans;1 775
01348;Saint-Didier-sur-Chalaronne;2 768
01349;Saint-�loi;419
01350;Saint-�tienne-du-Bois;2 465
01351;Saint-�tienne-sur-Chalaronne;1 479
01352;Saint-�tienne-sur-Reyssouze;540
01353;Sainte-Euph�mie;1 531
01354;Saint-Genis-Pouilly;9 186
01355;Saint-Genis-sur-Menthon;428
01356;Saint-Georges-sur-Renon;203
01357;Saint-Germain-de-Joux;477
01358;Saint-Germain-les-Paroisses;397
01359;Saint-Germain-sur-Renon;233
01360;Saint-Jean-de-Gonville;1 498
01361;Saint-Jean-de-Niost;1 429
01362;Saint-Jean-de-Thurigneux;757
01363;Saint-Jean-le-Vieux;1 606
01364;Saint-Jean-sur-Reyssouze;738
01365;Saint-Jean-sur-Veyle;1 087
01366;Sainte-Julie;912
01367;Saint-Julien-sur-Reyssouze;709
01368;Saint-Julien-sur-Veyle;727
01369;Saint-Just;883
01370;Saint-Laurent-sur-Sa�ne;1 760
01371;Saint-Marcel;1 205
01372;Saint-Martin-de-Bavel;436
01373;Saint-Martin-du-Fr�ne;1 093
01374;Saint-Martin-du-Mont;1 681
01375;Saint-Martin-le-Ch�tel;792
01376;Saint-Maurice-de-Beynost;3 864
01378;Saint-Maurice-de-Gourdans;2 475
01379;Saint-Maurice-de-R�mens;714
01380;Saint-Nizier-le-Bouchoux;694
01381;Saint-Nizier-le-D�sert;884
01382;Sainte-Olive;299
01383;Saint-Paul-de-Varax;1 526
01384;Saint-Rambert-en-Bugey;2 191
01385;Saint-R�my;942
01386;Saint-Sorlin-en-Bugey;1 055
01387;Saint-Sulpice;155
01388;Saint-Trivier-de-Courtes;1 047
01389;Saint-Trivier-sur-Moignans;1 847
01390;Saint-Vulbas;954
01391;Salavre;287
01392;Samognat;704
01393;Sandrans;521
01396;Sault-Br�naz;1 040
01397;Sauverny;1 083
01398;Savigneux;1 213
01399;S�gny;1 706
01400;Seillonnaz;139
01401;Sergy;2 005
01402;Sermoyer;674
01403;Serri�res-de-Briord;1 231
01404;Serri�res-sur-Ain;122
01405;Servas;1 186
01406;Servignat;163
01407;Seyssel;933
01408;Simandre-sur-Suran;664
01409;Songieu;130
01410;Sonthonnax-la-Montagne;315
01411;Souclin;263
01412;Sulignat;562
01413;Surjoux;77
01414;Sutrieu;241
01415;Talissieu;423
01416;Tenay;1 103
01417;Th�zillieu;321
01418;Thil;1 050
01419;Thoiry;5 461
01420;Thoissey;1 558
01421;Torcieu;694
01422;Tossiat;1 389
01423;Toussieux;783
01424;Tramoyes;1 657
01425;La Trancli�re;302
01426;Treffort-Cuisiat;2 254
01427;Tr�voux;6 687
01428;Valeins;90
01429;Vandeins;636
01430;Varambon;519
01431;Vaux-en-Bugey;1 184
01432;Verjon;253
01433;Vernoux;299
01434;Versailleux;332
01435;Versonnex;2 130
01436;Vesancy;529
01437;Vescours;210
01439;V�sines;95
01441;Vieu-d'Izenave;688
01442;Vieu;380
01443;Villars-les-Dombes;4 411
01444;Villebois;1 160
01445;Villemotier;634
01446;Villeneuve;1 396
01447;Villereversure;1 211
01448;Villes;374
01449;Villette-sur-Ain;678
01450;Villieu-Loyes-Mollon;3 174
01451;Viriat;6 083
01452;Virieu-le-Grand;1 174
01453;Virieu-le-Petit;307
01454;Virignin;882
01456;Vongnes;76
01457;Vonnas;2 844
02001;Abb�court;536
02002;Achery;608
02003;Acy;989
02004;Agnicourt-et-S�chelles;205
02005;Aguilcourt;371
02006;Aisonville-et-Bernoville;283
02007;Aizelles;113
02008;Aizy-Jouy;301
02009;Alaincourt;511
02010;Allemant;178
02011;Ambleny;1 135
02012;Ambrief;63
02013;Amifontaine;416
02014;Amigny-Rouy;739
02015;Ancienville;77
02016;Andelain;187
02017;Anguilcourt-le-Sart;298
02018;Anizy-le-Ch�teau;1 912
02019;Annois;386
02020;Any-Martin-Rieux;474
02021;Archon;85
02022;Arcy-Sainte-Restitue;421
02023;Armenti�res-sur-Ourcq;101
02024;Arrancy;53
02025;Artemps;360
02026;Artonges;193
02027;Assis-sur-Serre;279
02028;Athies-sous-Laon;2 631
02029;Attilly;378
02030;Aubencheul-aux-Bois;304
02031;Aubenton;695
02032;Aubigny-aux-Kaisnes;240
02033;Aubigny-en-Laonnois;113
02034;Audignicourt;103
02035;Audigny;278
02036;Augy;91
02037;Aulnois-sous-Laon;1 336
02038;Les Autels;74
02039;Autremencourt;182
02040;Autreppes;184
02041;Autreville;824
02042;Azy-sur-Marne;396
02043;Bagneux;72
02044;Bancigny;29
02046;Barenton-Bugny;578
02047;Barenton-Cel;131
02048;Barenton-sur-Serre;118
02049;Barisis;728
02050;Barzy-en-Thi�rache;308
02051;Barzy-sur-Marne;386
02052;Bassoles-Aulers;136
02053;Baulne-en-Brie;275
02054;Bazoches-sur-Vesles;464
02055;Beaum�;98
02056;Beaumont-en-Beine;166
02057;Beaurevoir;1 498
02058;Beaurieux;785
02059;Beautor;2 658
02060;Beauvois-en-Vermandois;280
02061;Becquigny;283
02062;Belleau;139
02063;Bellenglise;385
02064;Belleu;3 867
02065;Bellicourt;635
02066;Benay;214
02067;Bergues-sur-Sambre;219
02068;Berlancourt;105
02069;Berlise;124
02070;Bernot;453
02071;Berny-Rivi�re;622
02072;Berrieux;181
02073;Berry-au-Bac;588
02074;Bertaucourt-Epourdon;615
02075;Berthenicourt;210
02076;Bertricourt;163
02077;Berzy-le-Sec;400
02078;Besm�;157
02079;Besmont;155
02080;Besny-et-Loizy;370
02081;B�thancourt-en-Vaux;447
02082;Beugneux;118
02083;Beuvardes;722
02084;B�zu-le-Gu�ry;259
02085;B�zu-Saint-Germain;977
02086;Bichancourt;1 053
02087;Bieuxy;30
02088;Bi�vres;71
02089;Billy-sur-Aisne;1 102
02090;Billy-sur-Ourcq;215
02091;Blanzy-l�s-Fismes;93
02093;Bl�rancourt;1 245
02094;Blesmes;384
02095;Bohain-en-Vermandois;5 921
02096;Bois-l�s-Pargny;188
02097;Boncourt;254
02098;Bonneil;396
02099;Bonnesvalyn;248
02100;Bony;140
02101;Bosmont-sur-Serre;207
02102;Bouconville-Vauclair;194
02103;Bou�;1 276
02104;Bouffignereux;104
02105;Bouresches;202
02106;Bourg-et-Comin;787
02107;Bourguignon-sous-Coucy;92
02108;Bourguignon-sous-Montbavin;140
02109;La Bouteille;499
02110;Braine;2 196
02111;Brancourt-en-Laonnois;692
02112;Brancourt-le-Grand;620
02114;Brasles;1 355
02115;Braye-en-Laonnois;223
02116;Braye-en-Thi�rache;132
02117;Bray-Saint-Christophe;77
02118;Braye;121
02119;Br�cy;352
02120;Brenelle;197
02121;Breny;262
02122;Brie;59
02123;Brissay-Choigny;307
02124;Brissy-Ham�gicourt;640
02125;Brumetz;221
02126;Brunehamel;530
02127;Bruy�res-sur-F�re;202
02128;Bruy�res-et-Montb�rault;1 572
02129;Bruys;19
02130;Bucilly;191
02131;Bucy-le-Long;1 940
02132;Bucy-l�s-Cerny;192
02133;Bucy-l�s-Pierrepont;419
02134;Buire;882
02135;Buironfosse;1 189
02136;Burelles;136
02137;Bussiares;125
02138;Buzancy;186
02139;Caillou�l-Cr�pigny;428
02140;Camelin;444
02141;La Capelle;1 838
02142;Castres;234
02143;Le Catelet;195
02144;Caulaincourt;138
02145;Caumont;570
02146;Celles-l�s-Cond�;77
02147;La Celle-sous-Montmirail;115
02148;Celles-sur-Aisne;252
02149;Cerizy;58
02150;Cerny-en-Laonnois;73
02151;Cerny-l�s-Bucy;114
02152;Cerseuil;92
02153;Cessi�res;482
02154;Chacrise;313
02155;Chaillevois;185
02156;Chalandry;226
02157;Chambry;735
02158;Chamouille;263
02159;Champs;290
02160;Chaourse;525
02161;La Chapelle-Monthodon;188
02162;La Chapelle-sur-Ch�zy;283
02163;Charly-sur-Marne;2 711
02164;Le Charmel;323
02165;Charmes;1 651
02166;Chart�ves;364
02167;Chassemy;807
02168;Ch�teau-Thierry;14 413
02169;Ch�tillon-l�s-Sons;85
02170;Ch�tillon-sur-Oise;126
02171;Chaudardes;88
02172;Chaudun;258
02173;Chauny;11 771
02174;Chavignon;760
02175;Chavigny;146
02176;Chavonne;191
02177;Ch�r�t;123
02178;Chermizy-Ailles;101
02179;Ch�ry-Chartreuve;339
02180;Ch�ry-l�s-Pouilly;676
02181;Ch�ry-l�s-Rozoy;107
02182;Chevennes;141
02183;Chevregny;194
02184;Chevresis-Monceau;363
02185;Ch�zy-en-Orxois;362
02186;Ch�zy-sur-Marne;1 320
02187;Chierry;1 048
02188;Chigny;146
02189;Chivres-en-Laonnois;370
02190;Chivres-Val;584
02191;Chivy-l�s-�touvelles;504
02192;Chouy;395
02193;Cierges;73
02194;Cilly;223
02195;Ciry-Salsogne;878
02196;Clacy-et-Thierret;341
02197;Clairfontaine;571
02198;Clamecy;222
02199;Clastres;615
02200;Clermont-les-Fermes;123
02201;C�oeuvres-et-Valsery;462
02203;Coincy;1 312
02204;Coingt;75
02205;Colligis-Crandelain;183
02206;Colonfay;76
02207;Commenchon;193
02208;Concevreux;263
02209;Cond�-en-Brie;659
02210;Cond�-sur-Aisne;417
02211;Cond�-sur-Suippe;222
02212;Condren;711
02213;Connigis;320
02214;Contescourt;64
02215;Corbeny;746
02216;Corcy;315
02217;Coucy-le-Ch�teau-Auffrique;1 064
02218;Coucy-l�s-Eppes;587
02219;Coucy-la-Ville;214
02220;Coulonges-Cohan;429
02221;Coupru;196
02222;Courbes;34
02223;Courboin;300
02224;Courcelles-sur-Vesle;355
02225;Courchamps;90
02226;Courmelles;1 708
02227;Courmont;110
02228;Courtemont-Varennes;293
02229;Courtrizy-et-Fussigny;64
02230;Couvrelles;191
02231;Couvron-et-Aumencourt;1 324
02232;Coyolles;391
02233;Cramaille;131
02234;Craonne;77
02235;Craonnelle;109
02236;Cr�cy-au-Mont;286
02237;Cr�cy-sur-Serre;1 464
02238;Cr�py;1 921
02239;Cr�zancy;1 125
02240;Croix-Fonsomme;225
02241;La Croix-sur-Ourcq;124
02242;Crouttes-sur-Marne;644
02243;Crouy;2 708
02244;Crupilly;71
02245;Cuffies;1 739
02246;Cugny;578
02248;Cuirieux;161
02249;Cuiry-Housse;109
02250;Cuiry-l�s-Chaudardes;79
02251;Cuiry-l�s-Iviers;37
02252;Cuissy-et-Geny;65
02253;Cuisy-en-Almont;324
02254;Cutry;118
02255;Cys-la-Commune;154
02256;Dagny-Lambercy;135
02257;Dallon;392
02258;Dammard;411
02259;Dampleux;426
02260;Danizy;580
02261;Dercy;368
02262;Deuillet;239
02263;Dhuizel;117
02264;Dizy-le-Gros;789
02265;Dohis;99
02266;Dolignon;57
02267;Dommiers;289
02268;Domptin;670
02269;Dorengt;156
02270;Douchy;151
02271;Dravegny;147
02272;Droizy;74
02273;Dury;198
02274;�bouleau;210
02275;Effry;348
02276;Englancourt;125
02277;�pagny;335
02278;�parcy;42
02279;�paux-B�zu;584
02280;�pieds;399
02281;L' �pine-aux-Bois;260
02282;Eppes;411
02283;Erlon;291
02284;Erloy;91
02286;Esqu�h�ries;848
02287;Essigny-le-Grand;1 097
02288;Essigny-le-Petit;381
02289;Essises;429
02290;Ess�mes-sur-Marne;2 735
02291;Estr�es;421
02292;�tampes-sur-Marne;1 153
02293;�taves-et-Bocquiaux;569
02294;�touvelles;221
02295;�tr�aupont;916
02296;�treillers;1 204
02297;�tr�pilly;81
02298;�treux;1 479
02299;�vergnicourt;567
02301;Faucoucourt;307
02302;Faverolles;332
02303;Fayet;630
02304;La F�re;3 054
02305;F�re-en-Tardenois;3 231
02306;La Fert�-Chevresis;591
02307;La Fert�-Milon;2 210
02308;Fesmy-le-Sart;502
02309;Festieux;640
02310;Fieulaine;279
02311;Filain;135
02312;La Flamengrie;1 120
02313;Flavigny-le-Grand-et-Beaurain;483
02315;Flavy-le-Martel;1 628
02316;Fleury;126
02317;Fluqui�res;214
02318;Folembray;1 466
02319;Fonsomme;535
02320;Fontaine-l�s-Clercs;284
02321;Fontaine-l�s-Vervins;984
02322;Fontaine-Notre-Dame;382
02323;Fontaine-Uterte;128
02324;Fontenelle;283
02325;Fontenelle-en-Brie;223
02326;Fontenoy;484
02327;Foreste;180
02328;Fossoy;571
02329;Fourdrain;409
02330;Francilly-Selency;457
02331;Franqueville;128
02332;Fresnes-en-Tardenois;255
02333;Fresnes;156
02334;Fresnoy-le-Grand;3 087
02335;Fressancourt;207
02336;Fri�res-Faillou�l;999
02337;Froidestr�es;208
02338;Froidmont-Cohartille;244
02339;Gandelu;679
02340;Gauchy;5 406
02341;Gercy;292
02342;Gergny;152
02343;Germaine;65
02344;Gernicourt;46
02345;Gibercourt;47
02346;Gizy;681
02347;Gland;486
02348;Glennes;231
02349;Goudelancourt-l�s-Berrieux;59
02350;Goudelancourt-l�s-Pierrepont;152
02351;Goussancourt;114
02352;Gouy;585
02353;Grandlup-et-Fay;314
02354;Grandrieux;89
02355;Gricourt;904
02356;Grisolles;189
02357;Gronard;74
02358;Grougis;390
02359;Grugies;1 149
02360;Guignicourt;2 140
02361;Guise;5 173
02362;Guivry;265
02363;Guny;450
02364;Guyencourt;221
02366;Hannapes;296
02367;Happencourt;144
02368;Haramont;603
02369;Harcigny;248
02370;Hargicourt;565
02371;Harly;1 697
02372;Hartennes-et-Taux;350
02373;Hary;223
02374;Lehaucourt;921
02375;Hautevesnes;159
02376;Hauteville;165
02377;Haution;150
02378;La H�rie;151
02379;Le H�rie-la-Vi�ville;241
02380;Hinacourt;33
02381;Hirson;9 365
02382;Holnon;1 424
02383;Hombli�res;1 499
02384;Houry;59
02385;Housset;171
02386;Iron;221
02387;Itancourt;1 102
02388;Iviers;214
02389;Jaulgonne;663
02390;Jeancourt;250
02391;Jeantes;221
02392;Joncourt;321
02393;Jouaignes;163
02395;Jumencourt;154
02396;Jumigny;67
02397;Jussy;1 236
02398;Juvigny;292
02399;Juvincourt-et-Damary;519
02400;Laffaux;147
02401;Laigny;224
02402;Lanchy;51
02403;Landifay-et-Bertaignemont;289
02404;Landouzy-la-Cour;179
02405;Landouzy-la-Ville;546
02406;Landricourt;129
02407;Laniscourt;171
02408;Laon;25 745
02409;Lappion;298
02410;Largny-sur-Automne;231
02411;Latilly;212
02412;Launoy;102
02413;Laval-en-Laonnois;255
02414;Lavaqueresse;215
02415;Laversine;159
02416;Lem�;445
02417;Lempire;110
02418;Lerzy;217
02419;Leschelle;298
02420;Lesdins;847
02421;Lesges;83
02422;Lesquielles-Saint-Germain;840
02423;Leuilly-sous-Coucy;404
02424;Leury;105
02425;Leuze;165
02426;Levergies;581
02427;Lhuys;149
02428;Licy-Clignon;84
02429;Lierval;114
02430;Liesse-Notre-Dame;1 304
02431;Liez;428
02432;Lim�;184
02433;Lislet;246
02434;Lizy;275
02435;Logny-l�s-Aubenton;77
02438;Longpont;301
02439;Longueval-Barbonval;490
02440;Lor;144
02441;Lou�tre;210
02442;Loupeigne;82
02443;Lucy-le-Bocage;179
02444;Lugny;121
02445;Luzoir;293
02446;Ly-Fontaine;126
02447;Maast-et-Violaine;155
02448;M�checourt;116
02449;Macogny;83
02450;Macquigny;375
02451;Magny-la-Fosse;127
02452;Maissemy;244
02453;Maizy;431
02454;La Malmaison;413
02455;Malzy;189
02456;Manicamp;314
02457;Marchais;376
02458;Marchais-en-Brie;275
02459;Marcy;163
02460;Marcy-sous-Marle;220
02461;Marest-Dampcourt;340
02462;Mareuil-en-D�le;261
02463;Marfontaine;81
02464;Margival;336
02465;Marigny-en-Orxois;472
02466;Marizy-Sainte-Genevi�ve;132
02467;Marizy-Saint-Mard;58
02468;Marle;2 375
02469;Marly-Gomont;425
02470;Martigny;447
02471;Martigny-Courpierre;120
02472;Mauregny-en-Haye;448
02473;Mayot;180
02474;Mennessis;421
02475;Menneville;409
02476;Mennevret;654
02477;Mercin-et-Vaux;943
02478;Merlieux-et-Fouquerolles;280
02479;Merval;92
02480;Mesbrecourt-Richecourt;297
02481;Mesnil-Saint-Laurent;451
02482;Meurival;52
02483;M�zi�res-sur-Oise;540
02484;M�zy-Moulins;529
02485;Missy-aux-Bois;111
02486;Missy-l�s-Pierrepont;112
02487;Missy-sur-Aisne;682
02488;Molain;147
02489;Molinchart;318
02490;Monampteuil;134
02491;Monceau-le-Neuf-et-Faucouzy;344
02492;Monceau-l�s-Leups;470
02493;Monceau-le-Waast;235
02494;Monceau-sur-Oise;117
02495;Mondrepuis;1 003
02496;Monnes;121
02497;Mons-en-Laonnois;1 176
02498;Montaigu;749
02499;Montbavin;44
02500;Montbrehain;821
02501;Montch�lons;63
02502;Montcornet;1 507
02503;Mont-d'Origny;868
02504;Montescourt-Lizerolles;1 691
02505;Montfaucon;190
02506;Montgobert;204
02507;Montgru-Saint-Hilaire;34
02508;Monthenault;129
02509;Monthiers;149
02510;Monthurel;147
02511;Montigny-en-Arrouaise;304
02512;Montigny-l'Allier;272
02513;Montigny-le-Franc;156
02514;Montigny-Lengrain;677
02515;Montigny-l�s-Cond�;82
02516;Montigny-sous-Marle;70
02517;Montigny-sur-Cr�cy;317
02518;Montlevon;259
02519;Montlou�;156
02520;Mont-Notre-Dame;697
02521;Montreuil-aux-Lions;1 396
02522;Mont-Saint-Jean;79
02523;Mont-Saint-Martin;88
02524;Mont-Saint-P�re;692
02525;Morcourt;602
02526;Morgny-en-Thi�rache;112
02527;Morsain;425
02528;Mortefontaine;241
02529;Mortiers;203
02530;Moulins;103
02531;Moussy-Verneuil;126
02532;Mo�-de-l'Aisne;985
02533;Muret-et-Crouttes;136
02534;Muscourt;48
02535;Nampcelles-la-Cour;134
02536;Nampteuil-sous-Muret;89
02537;Nanteuil-la-Fosse;157
02538;Nanteuil-Notre-Dame;64
02539;Nauroy;703
02540;Nesles-la-Montagne;1 228
02541;Neufch�tel-sur-Aisne;409
02542;Neuflieux;96
02543;Neuilly-Saint-Front;2 166
02544;Neuve-Maison;604
02545;La Neuville-Bosmont;188
02546;La Neuville-en-Beine;185
02547;La Neuville-Housset;62
02548;La Neuville-l�s-Dorengt;396
02549;Neuville-Saint-Amand;887
02550;Neuville-sur-Ailette;100
02551;Neuville-sur-Margival;122
02552;Neuvillette;190
02553;Nizy-le-Comte;256
02554;Nogentel;1 012
02555;Nogent-l'Artaud;2 129
02556;Noircourt;89
02557;Noroy-sur-Ourcq;152
02558;Le Nouvion-en-Thi�rache;2 804
02559;Nouvion-et-Catillon;535
02560;Nouvion-le-Comte;275
02561;Nouvion-le-Vineux;159
02562;Nouvron-Vingr�;227
02563;Noyales;171
02564;Noyant-et-Aconin;487
02565;�OEuilly;281
02566;Ognes;1 180
02567;Ohis;307
02568;Oigny-en-Valois;137
02569;Oisy;437
02570;Ollezy;166
02571;Omissy;777
02572;Orainville;500
02573;Orgeval;71
02574;Origny-en-Thi�rache;1 562
02575;Origny-Sainte-Benoite;1 716
02576;Osly-Courtil;301
02577;Ostel;80
02578;Oulches-la-Vall�e-Foulon;75
02579;Oulchy-la-Ville;126
02580;Oulchy-le-Ch�teau;827
02581;Paars;294
02582;Paissy;69
02583;Pancy-Courtecon;48
02584;Papleux;108
02585;Parcy-et-Tigny;250
02586;Parfondeval;150
02587;Parfondru;348
02588;Pargnan;62
02589;Pargny-Filain;239
02590;Pargny-la-Dhuys;175
02591;Pargny-les-Bois;134
02592;Parpeville;243
02593;Pasly;1 031
02594;Passy-en-Valois;166
02595;Passy-sur-Marne;156
